Ref_Date,GEO,SEAS,EST,Vector,Coordinate,Value
1994/06,Canada,Unadjusted,"Gross domestic income at market prices (x 1,000,000)",v62468853,1.2.1,193290.0
1994/09,Canada,Unadjusted,"Gross domestic income at market prices (x 1,000,000)",v62468853,1.2.1,204394.0
1994/12,Canada,Unadjusted,"Gross domestic income at market prices (x 1,000,000)",v62468853,1.2.1,204187.0
1995/03,Canada,Unadjusted,"Gross domestic income at market prices (x 1,000,000)",v62468853,1.2.1,195755.0
1995/06,Canada,Unadjusted,"Gross domestic income at market prices (x 1,000,000)",v62468853,1.2.1,204334.0
1995/09,Canada,Unadjusted,"Gross domestic income at market prices (x 1,000,000)",v62468853,1.2.1,214625.0
1995/12,Canada,Unadjusted,"Gross domestic income at market prices (x 1,000,000)",v62468853,1.2.1,211500.0
1996/03,Canada,Unadjusted,"Gross domestic income at market prices (x 1,000,000)",v62468853,1.2.1,201623.0
1996/06,Canada,Unadjusted,"Gross domestic income at market prices (x 1,000,000)",v62468853,1.2.1,207248.0
1996/09,Canada,Unadjusted,"Gross domestic income at market prices (x 1,000,000)",v62468853,1.2.1,223913.0
1996/12,Canada,Unadjusted,"Gross domestic income at market prices (x 1,000,000)",v62468853,1.2.1,222063.0
1997/03,Canada,Unadjusted,"Gross domestic income at market prices (x 1,000,000)",v62468853,1.2.1,212837.0
1997/06,Canada,Unadjusted,"Gross domestic income at market prices (x 1,000,000)",v62468853,1.2.1,220897.0
1997/09,Canada,Unadjusted,"Gross domestic income at market prices (x 1,000,000)",v62468853,1.2.1,234753.0
1997/12,Canada,Unadjusted,"Gross domestic income at market prices (x 1,000,000)",v62468853,1.2.1,232889.0
1998/03,Canada,Unadjusted,"Gross domestic income at market prices (x 1,000,000)",v62468853,1.2.1,222361.0
1998/06,Canada,Unadjusted,"Gross domestic income at market prices (x 1,000,000)",v62468853,1.2.1,231280.0
1998/09,Canada,Unadjusted,"Gross domestic income at market prices (x 1,000,000)",v62468853,1.2.1,241834.0
1998/12,Canada,Unadjusted,"Gross domestic income at market prices (x 1,000,000)",v62468853,1.2.1,241255.0
1999/03,Canada,Unadjusted,"Gross domestic income at market prices (x 1,000,000)",v62468853,1.2.1,232517.0
1999/06,Canada,Unadjusted,"Gross domestic income at market prices (x 1,000,000)",v62468853,1.2.1,246632.0
1999/09,Canada,Unadjusted,"Gross domestic income at market prices (x 1,000,000)",v62468853,1.2.1,261004.0
1999/12,Canada,Unadjusted,"Gross domestic income at market prices (x 1,000,000)",v62468853,1.2.1,261692.0
2000/03,Canada,Unadjusted,"Gross domestic income at market prices (x 1,000,000)",v62468853,1.2.1,255812.0
2000/06,Canada,Unadjusted,"Gross domestic income at market prices (x 1,000,000)",v62468853,1.2.1,272605.0
2000/09,Canada,Unadjusted,"Gross domestic income at market prices (x 1,000,000)",v62468853,1.2.1,285785.0
2000/12,Canada,Unadjusted,"Gross domestic income at market prices (x 1,000,000)",v62468853,1.2.1,283964.0
2001/03,Canada,Unadjusted,"Gross domestic income at market prices (x 1,000,000)",v62468853,1.2.1,274915.0
2001/06,Canada,Unadjusted,"Gross domestic income at market prices (x 1,000,000)",v62468853,1.2.1,284987.0
2001/09,Canada,Unadjusted,"Gross domestic income at market prices (x 1,000,000)",v62468853,1.2.1,289465.0
2001/12,Canada,Unadjusted,"Gross domestic income at market prices (x 1,000,000)",v62468853,1.2.1,285465.0
2002/03,Canada,Unadjusted,"Gross domestic income at market prices (x 1,000,000)",v62468853,1.2.1,275289.0
2002/06,Canada,Unadjusted,"Gross domestic income at market prices (x 1,000,000)",v62468853,1.2.1,293908.0
2002/09,Canada,Unadjusted,"Gross domestic income at market prices (x 1,000,000)",v62468853,1.2.1,305680.0
2002/12,Canada,Unadjusted,"Gross domestic income at market prices (x 1,000,000)",v62468853,1.2.1,306071.0
2003/03,Canada,Unadjusted,"Gross domestic income at market prices (x 1,000,000)",v62468853,1.2.1,298069.0
2003/06,Canada,Unadjusted,"Gross domestic income at market prices (x 1,000,000)",v62468853,1.2.1,306152.0
2003/09,Canada,Unadjusted,"Gross domestic income at market prices (x 1,000,000)",v62468853,1.2.1,321076.0
2003/12,Canada,Unadjusted,"Gross domestic income at market prices (x 1,000,000)",v62468853,1.2.1,318532.0
2004/03,Canada,Unadjusted,"Gross domestic income at market prices (x 1,000,000)",v62468853,1.2.1,309687.0
2004/06,Canada,Unadjusted,"Gross domestic income at market prices (x 1,000,000)",v62468853,1.2.1,327762.0
2004/09,Canada,Unadjusted,"Gross domestic income at market prices (x 1,000,000)",v62468853,1.2.1,344536.0
2004/12,Canada,Unadjusted,"Gross domestic income at market prices (x 1,000,000)",v62468853,1.2.1,342955.0
2005/03,Canada,Unadjusted,"Gross domestic income at market prices (x 1,000,000)",v62468853,1.2.1,330836.0
2005/06,Canada,Unadjusted,"Gross domestic income at market prices (x 1,000,000)",v62468853,1.2.1,346386.0
2005/09,Canada,Unadjusted,"Gross domestic income at market prices (x 1,000,000)",v62468853,1.2.1,365819.0
2005/12,Canada,Unadjusted,"Gross domestic income at market prices (x 1,000,000)",v62468853,1.2.1,367669.0
2006/03,Canada,Unadjusted,"Gross domestic income at market prices (x 1,000,000)",v62468853,1.2.1,354413.0
2006/06,Canada,Unadjusted,"Gross domestic income at market prices (x 1,000,000)",v62468853,1.2.1,368910.0
2006/09,Canada,Unadjusted,"Gross domestic income at market prices (x 1,000,000)",v62468853,1.2.1,383333.0
2006/12,Canada,Unadjusted,"Gross domestic income at market prices (x 1,000,000)",v62468853,1.2.1,380262.0
2007/03,Canada,Unadjusted,"Gross domestic income at market prices (x 1,000,000)",v62468853,1.2.1,368162.0
2007/06,Canada,Unadjusted,"Gross domestic income at market prices (x 1,000,000)",v62468853,1.2.1,388892.0
2007/09,Canada,Unadjusted,"Gross domestic income at market prices (x 1,000,000)",v62468853,1.2.1,405634.0
2007/12,Canada,Unadjusted,"Gross domestic income at market prices (x 1,000,000)",v62468853,1.2.1,403212.0
2008/03,Canada,Unadjusted,"Gross domestic income at market prices (x 1,000,000)",v62468853,1.2.1,386016.0
2008/06,Canada,Unadjusted,"Gross domestic income at market prices (x 1,000,000)",v62468853,1.2.1,410632.0
2008/09,Canada,Unadjusted,"Gross domestic income at market prices (x 1,000,000)",v62468853,1.2.1,438619.0
2008/12,Canada,Unadjusted,"Gross domestic income at market prices (x 1,000,000)",v62468853,1.2.1,410707.0
2009/03,Canada,Unadjusted,"Gross domestic income at market prices (x 1,000,000)",v62468853,1.2.1,373310.0
2009/06,Canada,Unadjusted,"Gross domestic income at market prices (x 1,000,000)",v62468853,1.2.1,382302.0
2009/09,Canada,Unadjusted,"Gross domestic income at market prices (x 1,000,000)",v62468853,1.2.1,405936.0
2009/12,Canada,Unadjusted,"Gross domestic income at market prices (x 1,000,000)",v62468853,1.2.1,405459.0
2010/03,Canada,Unadjusted,"Gross domestic income at market prices (x 1,000,000)",v62468853,1.2.1,391903.0
2010/06,Canada,Unadjusted,"Gross domestic income at market prices (x 1,000,000)",v62468853,1.2.1,408164.0
2010/09,Canada,Unadjusted,"Gross domestic income at market prices (x 1,000,000)",v62468853,1.2.1,429098.0
2010/12,Canada,Unadjusted,"Gross domestic income at market prices (x 1,000,000)",v62468853,1.2.1,433592.0
2011/03,Canada,Unadjusted,"Gross domestic income at market prices (x 1,000,000)",v62468853,1.2.1,416475.0
2011/06,Canada,Unadjusted,"Gross domestic income at market prices (x 1,000,000)",v62468853,1.2.1,433140.0
2011/09,Canada,Unadjusted,"Gross domestic income at market prices (x 1,000,000)",v62468853,1.2.1,460646.0
2011/12,Canada,Unadjusted,"Gross domestic income at market prices (x 1,000,000)",v62468853,1.2.1,459753.0
2012/03,Canada,Unadjusted,"Gross domestic income at market prices (x 1,000,000)",v62468853,1.2.1,433362.0
2012/06,Canada,Unadjusted,"Gross domestic income at market prices (x 1,000,000)",v62468853,1.2.1,449774.0
2012/09,Canada,Unadjusted,"Gross domestic income at market prices (x 1,000,000)",v62468853,1.2.1,474656.0
2012/12,Canada,Unadjusted,"Gross domestic income at market prices (x 1,000,000)",v62468853,1.2.1,473436.0
2013/03,Canada,Unadjusted,"Gross domestic income at market prices (x 1,000,000)",v62468853,1.2.1,442491.0
2013/06,Canada,Unadjusted,"Gross domestic income at market prices (x 1,000,000)",v62468853,1.2.1,462137.0
2013/09,Canada,Unadjusted,"Gross domestic income at market prices (x 1,000,000)",v62468853,1.2.1,497566.0
2013/12,Canada,Unadjusted,"Gross domestic income at market prices (x 1,000,000)",v62468853,1.2.1,491565.0
2014/03,Canada,Unadjusted,"Gross domestic income at market prices (x 1,000,000)",v62468853,1.2.1,463099.0
2014/06,Canada,Unadjusted,"Gross domestic income at market prices (x 1,000,000)",v62468853,1.2.1,489754.0
2014/09,Canada,Unadjusted,"Gross domestic income at market prices (x 1,000,000)",v62468853,1.2.1,514841.0
1981/03,Canada,Unadjusted,"Less: consumption of fixed capital at replacement cost (x 1,000,000)",v62468854,1.2.2,12535.0
1981/06,Canada,Unadjusted,"Less: consumption of fixed capital at replacement cost (x 1,000,000)",v62468854,1.2.2,12956.0
1981/09,Canada,Unadjusted,"Less: consumption of fixed capital at replacement cost (x 1,000,000)",v62468854,1.2.2,13445.0
1981/12,Canada,Unadjusted,"Less: consumption of fixed capital at replacement cost (x 1,000,000)",v62468854,1.2.2,14010.0
1982/03,Canada,Unadjusted,"Less: consumption of fixed capital at replacement cost (x 1,000,000)",v62468854,1.2.2,14475.0
1982/06,Canada,Unadjusted,"Less: consumption of fixed capital at replacement cost (x 1,000,000)",v62468854,1.2.2,14821.0
1982/09,Canada,Unadjusted,"Less: consumption of fixed capital at replacement cost (x 1,000,000)",v62468854,1.2.2,15175.0
1982/12,Canada,Unadjusted,"Less: consumption of fixed capital at replacement cost (x 1,000,000)",v62468854,1.2.2,15470.0
1983/03,Canada,Unadjusted,"Less: consumption of fixed capital at replacement cost (x 1,000,000)",v62468854,1.2.2,15442.0
1983/06,Canada,Unadjusted,"Less: consumption of fixed capital at replacement cost (x 1,000,000)",v62468854,1.2.2,15660.0
1983/09,Canada,Unadjusted,"Less: consumption of fixed capital at replacement cost (x 1,000,000)",v62468854,1.2.2,15973.0
1983/12,Canada,Unadjusted,"Less: consumption of fixed capital at replacement cost (x 1,000,000)",v62468854,1.2.2,16311.0
1984/03,Canada,Unadjusted,"Less: consumption of fixed capital at replacement cost (x 1,000,000)",v62468854,1.2.2,16501.0
1984/06,Canada,Unadjusted,"Less: consumption of fixed capital at replacement cost (x 1,000,000)",v62468854,1.2.2,16819.0
1984/09,Canada,Unadjusted,"Less: consumption of fixed capital at replacement cost (x 1,000,000)",v62468854,1.2.2,17114.0
1984/12,Canada,Unadjusted,"Less: consumption of fixed capital at replacement cost (x 1,000,000)",v62468854,1.2.2,17372.0
1985/03,Canada,Unadjusted,"Less: consumption of fixed capital at replacement cost (x 1,000,000)",v62468854,1.2.2,17780.0
1985/06,Canada,Unadjusted,"Less: consumption of fixed capital at replacement cost (x 1,000,000)",v62468854,1.2.2,18047.0
1985/09,Canada,Unadjusted,"Less: consumption of fixed capital at replacement cost (x 1,000,000)",v62468854,1.2.2,18213.0
1985/12,Canada,Unadjusted,"Less: consumption of fixed capital at replacement cost (x 1,000,000)",v62468854,1.2.2,18432.0
1986/03,Canada,Unadjusted,"Less: consumption of fixed capital at replacement cost (x 1,000,000)",v62468854,1.2.2,18827.0
1986/06,Canada,Unadjusted,"Less: consumption of fixed capital at replacement cost (x 1,000,000)",v62468854,1.2.2,18922.0
1986/09,Canada,Unadjusted,"Less: consumption of fixed capital at replacement cost (x 1,000,000)",v62468854,1.2.2,19195.0
1986/12,Canada,Unadjusted,"Less: consumption of fixed capital at replacement cost (x 1,000,000)",v62468854,1.2.2,19328.0
1987/03,Canada,Unadjusted,"Less: consumption of fixed capital at replacement cost (x 1,000,000)",v62468854,1.2.2,19508.0
1987/06,Canada,Unadjusted,"Less: consumption of fixed capital at replacement cost (x 1,000,000)",v62468854,1.2.2,19859.0
1987/09,Canada,Unadjusted,"Less: consumption of fixed capital at replacement cost (x 1,000,000)",v62468854,1.2.2,20527.0
1987/12,Canada,Unadjusted,"Less: consumption of fixed capital at replacement cost (x 1,000,000)",v62468854,1.2.2,20905.0
1988/03,Canada,Unadjusted,"Less: consumption of fixed capital at replacement cost (x 1,000,000)",v62468854,1.2.2,21158.0
1988/06,Canada,Unadjusted,"Less: consumption of fixed capital at replacement cost (x 1,000,000)",v62468854,1.2.2,21430.0
1988/09,Canada,Unadjusted,"Less: consumption of fixed capital at replacement cost (x 1,000,000)",v62468854,1.2.2,22043.0
1988/12,Canada,Unadjusted,"Less: consumption of fixed capital at replacement cost (x 1,000,000)",v62468854,1.2.2,22573.0
1989/03,Canada,Unadjusted,"Less: consumption of fixed capital at replacement cost (x 1,000,000)",v62468854,1.2.2,23031.0
1989/06,Canada,Unadjusted,"Less: consumption of fixed capital at replacement cost (x 1,000,000)",v62468854,1.2.2,23451.0
1989/09,Canada,Unadjusted,"Less: consumption of fixed capital at replacement cost (x 1,000,000)",v62468854,1.2.2,24026.0
1989/12,Canada,Unadjusted,"Less: consumption of fixed capital at replacement cost (x 1,000,000)",v62468854,1.2.2,24409.0
1990/03,Canada,Unadjusted,"Less: consumption of fixed capital at replacement cost (x 1,000,000)",v62468854,1.2.2,25106.0
1990/06,Canada,Unadjusted,"Less: consumption of fixed capital at replacement cost (x 1,000,000)",v62468854,1.2.2,25249.0
1990/09,Canada,Unadjusted,"Less: consumption of fixed capital at replacement cost (x 1,000,000)",v62468854,1.2.2,25559.0
1990/12,Canada,Unadjusted,"Less: consumption of fixed capital at replacement cost (x 1,000,000)",v62468854,1.2.2,25688.0
1991/03,Canada,Unadjusted,"Less: consumption of fixed capital at replacement cost (x 1,000,000)",v62468854,1.2.2,25546.0
1991/06,Canada,Unadjusted,"Less: consumption of fixed capital at replacement cost (x 1,000,000)",v62468854,1.2.2,25403.0
1991/09,Canada,Unadjusted,"Less: consumption of fixed capital at replacement cost (x 1,000,000)",v62468854,1.2.2,25724.0
1991/12,Canada,Unadjusted,"Less: consumption of fixed capital at replacement cost (x 1,000,000)",v62468854,1.2.2,25997.0
1992/03,Canada,Unadjusted,"Less: consumption of fixed capital at replacement cost (x 1,000,000)",v62468854,1.2.2,26177.0
1992/06,Canada,Unadjusted,"Less: consumption of fixed capital at replacement cost (x 1,000,000)",v62468854,1.2.2,26385.0
1992/09,Canada,Unadjusted,"Less: consumption of fixed capital at replacement cost (x 1,000,000)",v62468854,1.2.2,26678.0
1992/12,Canada,Unadjusted,"Less: consumption of fixed capital at replacement cost (x 1,000,000)",v62468854,1.2.2,27039.0
1993/03,Canada,Unadjusted,"Less: consumption of fixed capital at replacement cost (x 1,000,000)",v62468854,1.2.2,27150.0
1993/06,Canada,Unadjusted,"Less: consumption of fixed capital at replacement cost (x 1,000,000)",v62468854,1.2.2,27424.0
1993/09,Canada,Unadjusted,"Less: consumption of fixed capital at replacement cost (x 1,000,000)",v62468854,1.2.2,28099.0
